0.3652121,1.9689
0.5556869,7.5806
0.6583939,8.7039
0.71488275,3.0957
0.81105385,2.1355
1.00806455,1.8176
1.1140395,4.0628
1.2279509,8.7118
1.333459,2.944
1.4025528,9.195
1.47864935,17.6896
1.59256075,30.3515
1.65325125,18.0126
1.725613,9.52
1.73074835,3.2701
1.85959895,4.8744
2.02766495,3.2742
2.1560487,4.7183
2.31711195,8.7269
2.4034792,4.7217
2.48517795,7.1267
2.58788495,16.1025
2.7582852,23.1562
2.8479204,20.1125
2.8805999,6.8117
3.0243897,13.224
3.15744195,24.1233
3.1719143,5.053
3.34978415,6.4977
3.5295214,8.5836
3.75034145,7.9456
3.83904295,20.4469
3.9562223,26.2177
4.0701337,31.027
4.10514745,26.38
4.12195405,15.9636
4.15369985,10.1948
4.246603,8.273
4.49730145,9.2381
4.6350222,13.7271
4.6415581,23.6632
4.76714075,32.1585
4.82409645,18.858
4.9020604,11.9681
4.9132648,15.6541
5.0159718,8.9247
5.1028059,5.0798
5.23865925,8.9279
5.3978551,12.2955
5.45527765,14.8604
5.56638795,18.7081
5.63454805,24.6385
5.69523855,20.3124
5.8478985,21.5966
5.91745915,20.1553
6.039307,19.5159
6.1317433,17.4339
6.29840875,15.3529
6.41792235,13.9122
6.62800485,17.7612
6.7143721,13.7561
6.804941,11.033
6.9842114,12.9586
7.13407025,13.4414
7.1952276,17.1282
7.3334152,13.7647
7.4193156,17.4518
7.4874757,15.5297
7.65880965,14.7308
7.85768775,15.2143
8.02388635,20.8256
8.1251928,13.6155
8.28252125,16.5023
8.5117446,18.5888
8.70548735,17.1492
8.89409475,22.1198
8.952451,16.9924
9.129854,18.2769
9.26197255,21.0031
9.33386745,20.2028
9.52714335,18.603
9.7227535,17.9647
9.95477795,20.8525
10.0971672,18.9314
10.2913768,17.6521
10.44870525,20.5389
10.6022989,22.1436
10.7096744,24.7092
10.7656964,18.9407
10.9468342,21.5072
11.0654141,19.7462
11.2521541,24.0757
11.2941706,21.6724
11.4743747,23.9184
11.6405733,21.6773
11.772225,24.0829
11.90994575,28.572
12.0747438,25.6897
12.25541475,28.2563
12.47203315,26.3363
12.5630689,23.7734
12.7638144,24.5775
12.91273955,32.5924
12.99957365,28.7475
13.25260635,30.5138
13.4146033,34.843
13.52898155,31.7997
13.6844426,34.0455
13.81376005,43.6625
13.90713005,41.9011
14.05558835,33.8904
14.22552175,40.7838
14.32636135,49.2788
14.44027275,38.2227
14.5938664,39.8274
14.7021756,42.7135
14.81375275,46.5612
14.9710812,49.6082
15.1046003,52.655
15.20870785,46.4064
15.26472985,48.4905
15.33475735,55.062
15.44960245,60.0316
15.52149735,82.9492
15.591058,73.6553
15.59152485,81.6682
15.60459665,62.1171
15.6162679,65.8031
15.72877875,62.279
15.83615425,65.0049
15.9094497,72.538
16.0429688,83.5975
16.14894375,101.3875
16.20216465,110.6831
16.3268136,142.4156
16.44212555,155.5582
16.4603327,129.7572
16.51215305,75.2707
16.534095,105.88
16.60458935,73.1887
16.6666804,61.3306
16.76518575,61.1717
16.88843415,53.1606
17.07050565,63.74
17.1204586,56.0484
17.35995265,61.5005
17.57283625,58.2983
17.7058885,61.1848
17.8898274,56.5399
18.03501775,63.5932
18.1419264,58.146
18.2558378,62.9553
18.3408045,58.4693
18.62324875,61.6783
18.74929825,54.4685
18.9346377,58.3173
19.14425335,62.0061
19.41035785,60.0867
19.57562275,57.5249
19.71567775,62.6551
19.94443425,64.5813
20.1297737,60.5775
20.45703555,62.3449
20.78289685,63.6315
20.9467612,60.5889
21.14050395,75.0146
21.1820536,64.5986
21.36365825,67.1652
21.44022165,60.115
21.63069645,65.5663
21.81650275,69.4151
21.9262125,65.0897
22.18298,67.9779
22.1941844,63.6511
22.32256815,65.0952
22.509775,69.585
22.69231335,64.6196
22.8160286,72.4739
23.02097575,74.5601
23.1409562,81.4527
23.18157215,70.7161
23.26653885,66.2301
23.43087005,71.2004
23.5247069,77.4517
23.69043865,75.0501
23.86410685,83.0654
24.0008939,71.5288
24.13394615,74.4153
24.311816,75.8601
24.3809098,74.2585
24.51489575,77.4655
24.62413865,80.6721
24.6740916,72.9805
24.86503325,70.7396
24.9476657,65.4523
25.1381405,78.7562
25.16381725,71.2245
25.3407534,72.509
25.5592392,71.0698
25.618996,74.2757
25.8132056,73.1566
26.00601465,87.2619
26.0158185,74.6018
26.0821112,72.0386
26.2296358,79.5727
26.2669838,75.5668
26.3024644,71.2404
26.3920996,68.1967
26.5498949,71.2438
26.6684748,77.4955
26.8019939,80.5422
26.907502,74.6141
26.9709936,71.2497
27.0914409,70.2898
27.1745402,65.1628
27.3015234,74.1389
27.38882435,70.2939
27.50553685,68.052
27.6955448,65.4905
27.7795778,68.6968
27.8757489,75.5892
28.01440335,72.5462
28.0989032,67.9
28.2305549,70.3057
28.29077855,73.8321
28.4938583,75.4375
28.5816261,71.7529
28.64931935,69.5102
28.8421284,68.0706
28.96771105,68.5531
29.0624816,75.1249
29.15351735,64.7095
29.2800337,73.5253
29.43829585,76.5725
29.56808015,70.6448
29.71280365,69.3648
29.8561266,67.7642
30.0195241,72.4139
30.10869245,69.3703
30.1511758,67.1273
30.24874745,66.6479
