1.931e-2, 1.986e-2
6.564e-2, 2.0e-2
0.112, -4.701e-2
0.158, -4.687e-2
0.205, -4.673e-2
0.251, -4.659e-2
0.297, 2.07e-2
0.343, 2.084e-2
0.39, 2.098e-2
0.436, 2.112e-2
0.483, 2.126e-2
0.529, 8.855e-2
0.575, 8.869e-2
0.621, 0.156
0.668, 0.223
0.714, 0.223
0.761, 0.224
0.807, 0.224
0.853, 0.224
0.9, 0.224
0.946, 0.157
0.992, 0.157
1.039, 0.157
1.085, 0.157
1.131, 0.225
1.178, 0.292
1.224, 0.359
1.27, 0.494
1.317, 0.694
1.363, 0.964
1.409, 1.367
1.456, 2.039
1.502, 2.173
1.548, 2.308
1.595, 2.241
1.641, 2.106
1.687, 2.039
1.734, 1.905
1.78, 1.704
1.826, 1.569
1.873, 1.503
1.919, 1.369
1.964, 1.167
1.919, 1.1
1.873, 1.1
1.826, 1.033
1.873, 0.831
1.919, 0.764
1.964, 0.63
2.012, 0.496
2.058, 0.429
2.104, 0.362
2.151, 0.496
2.197, 0.631
2.242, 0.698
2.29, 0.9
2.336, 1.034
2.382, 1.169
2.429, 1.303
2.475, 1.437
2.521, 1.572
2.568, 1.639
2.613, 1.639
2.66, 1.706
2.706, 1.706
2.753, 1.706
2.799, 1.706
2.846, 1.706
2.892, 1.706
2.938, 1.64
2.984, 1.573
3.031, 1.439
3.077, 1.171
3.124, 1.104
3.17, 1.037
3.216, 0.902
3.263, 0.768
3.309, 0.903
3.355, 1.037
3.402, 1.104
3.448, 1.306
3.494, 1.441
3.541, 1.642
3.587, 1.642
3.633, 1.71
3.68, 1.71
3.726, 1.777
3.772, 1.843
3.819, 1.843
3.865, 1.912
3.911, 1.979
3.865, 1.912
3.911, 1.845
3.958, 1.912
3.911, 1.912
3.865, 1.845
3.911, 1.778
3.958, 1.778
4.004, 1.241
4.05, 1.174
4.097, 1.107
4.143, 1.107
4.189, 1.107
4.236, 1.04
4.282, 1.107
4.328, 1.174
4.375, 1.242
4.421, 1.376
4.467, 1.376
4.514, 1.511
4.56, 1.511
4.605, 1.511
4.653, 1.31
4.698, 1.176
4.745, 1.109
4.792, 0.974
4.838, 0.975
4.884, 0.975
4.931, 0.975
4.976, 0.908
5.023, 0.908
4.976, 0.773
4.931, 0.839
4.976, 0.975
5.023, 0.975
5.069, 0.975
5.116, 1.177
5.162, 1.446
5.208, 1.781
5.255, 1.849
5.301, 1.916
5.347, 1.916
5.394, 1.916
5.44, 1.916
5.486, 1.917
5.533, 1.917
5.579, 1.984
5.625, 1.984
5.672, 1.984
5.718, 1.917
5.764, 1.917
5.811, 1.85
5.857, 1.783
5.903, 1.716
5.95, 1.649
5.996, 1.65
6.042, 1.65
6.089, 1.65
6.135, 1.583
6.181, 1.583
6.228, 1.583
6.274, 1.583
6.32, 1.583
6.367, 1.651
6.413, 1.718
6.459, 1.718
6.506, 1.718
6.552, 1.718
6.597, 1.786
6.645, 1.786
6.69, 1.786
6.737, 1.853
6.784, 1.92
6.83, 1.988
6.876, 2.121
6.923, 2.121
6.968, 2.257
7.015, 2.324
7.062, 2.391
7.108, 2.459
7.154, 2.459
7.201, 2.459
7.246, 2.459
7.293, 2.526
7.34, 2.527
7.386, 2.661
7.432, 2.661
7.479, 2.728
7.525, 2.796
7.571, 2.796
7.617, 2.93
7.664, 2.93
7.71, 2.998
7.757, 3.065
7.803, 3.199
7.849, 3.334
7.896, 3.67
7.942, 3.67
7.988, 3.737
8.035, 3.805
8.081, 3.805
8.127, 3.871
8.174, 3.871
8.22, 3.871
8.266, 3.805
8.313, 3.738
8.359, 3.738
8.405, 3.671
8.452, 3.671
8.498, 3.672
8.544, 3.672
8.591, 3.738
8.637, 4.008
8.683, 4.008
8.73, 4.075
8.776, 4.075
8.822, 4.075
8.869, 4.143
8.915, 4.143
8.96, 4.143
9.008, 4.076
9.054, 4.009
9.1, 4.009
9.147, 4.009
9.193, 4.009
9.238, 3.942
9.286, 3.943
9.332, 3.876
9.378, 3.809
9.425, 3.809
9.471, 3.809
9.517, 3.809
9.564, 3.809
9.609, 3.809
9.656, 3.809
9.702, 3.81
9.749, 3.81
9.795, 3.877
9.842, 3.877
9.888, 3.877
9.934, 3.877
9.98, 3.944
10.027, 3.944
10.073, 3.944
10.12, 3.878
10.166, 3.878
10.212, 3.811
10.259, 3.744
10.305, 3.677
10.351, 3.744
10.398, 3.812
10.444, 3.879
10.49, 3.946
10.537, 4.013
10.583, 4.081
10.629, 4.081
10.676, 4.081
10.722, 4.148
10.768, 4.148
10.815, 4.216
10.861, 4.283
10.907, 4.283
10.954, 4.351
11.0, 4.418
11.046, 4.418
11.093, 4.418
11.139, 4.418
11.185, 4.418
11.232, 4.419
11.278, 4.419
11.324, 4.553
11.371, 4.755
11.417, 4.755
11.463, 4.822
11.51, 4.889
11.556, 4.89
11.601, 5.024
11.649, 5.024
11.694, 5.091
11.741, 5.159
11.788, 5.226
11.834, 5.293
11.88, 5.361
11.927, 5.361
11.972, 5.361
12.019, 5.562
12.066, 5.63
12.112, 5.63
12.158, 5.63
12.205, 5.697
12.251, 5.765
12.297, 5.831
12.343, 5.966
12.39, 5.966
12.436, 6.101
12.483, 6.705
12.529, 6.839
12.575, 6.907
12.621, 7.242
12.668, 7.242
12.714, 7.378
12.761, 7.445
12.807, 7.647
12.853, 7.847
12.9, 7.915
12.946, 8.05
12.992, 8.184
13.039, 8.252
13.085, 8.453
13.131, 8.991
13.178, 9.192
13.224, 9.327
13.27, 9.461
13.317, 9.595
13.363, 9.73
13.409, 10.334
13.456, 10.335
13.502, 10.402
13.548, 10.603
13.595, 10.871
13.641, 10.939
13.687, 11.074
13.734, 11.208
13.78, 11.544
13.826, 12.014
13.873, 12.552
13.919, 12.686
13.964, 12.754
14.012, 12.888
14.058, 13.291
14.104, 13.425
14.151, 13.761
14.197, 14.232
14.242, 14.769
14.29, 14.903
14.336, 15.105
14.382, 15.843
14.429, 16.113
14.475, 16.851
14.521, 17.859
14.568, 18.933
14.613, 21.082
14.66, 21.284
14.706, 24.037
14.753, 26.455
14.799, 27.73
14.846, 29.678
14.892, 29.813
14.938, 29.947
14.892, 30.887
14.938, 31.425
14.984, 30.283
15.031, 29.142
15.077, 28.0
15.124, 26.926
15.17, 25.785
15.216, 24.643
15.263, 22.494
15.309, 21.89
15.355, 21.353
15.402, 19.339
15.448, 18.869
15.494, 18.667
15.541, 18.198
15.587, 18.063
15.633, 17.996
15.68, 17.728
15.726, 17.325
15.772, 16.922
15.819, 16.587
15.865, 16.385
15.911, 16.318
15.958, 16.251
16.004, 15.916
16.05, 15.849
16.097, 15.849
16.143, 15.446
16.189, 15.245
16.236, 14.909
16.282, 14.775
16.328, 14.708
16.375, 14.238
16.421, 14.171
16.467, 14.104
16.514, 13.701
16.56, 13.433
16.605, 13.299
16.653, 13.232
16.698, 13.165
16.745, 12.829
16.792, 12.492
16.838, 12.292
16.884, 12.091
16.931, 12.024
16.976, 11.89
17.023, 11.755
17.069, 11.688
17.116, 11.487
17.162, 11.42
17.208, 11.085
17.255, 10.815
17.301, 10.682
17.347, 10.548
17.394, 10.078
17.44, 10.078
17.486, 10.011
17.533, 9.877
17.579, 9.742
17.625, 9.676
17.672, 9.609
17.718, 9.206
17.764, 9.139
17.811, 9.072
17.857, 8.938
17.903, 8.871
17.95, 8.401
17.996, 8.401
18.042, 8.401
18.089, 8.334
18.135, 8.2
18.181, 8.133
18.228, 7.999
18.274, 7.932
18.32, 7.865
18.367, 7.73
18.413, 7.663
18.459, 7.596
18.506, 7.462
18.552, 7.462
18.597, 7.328
18.645, 7.328
18.69, 7.261
18.737, 7.194
18.784, 7.194
18.83, 7.127
18.876, 7.128
18.923, 7.061
18.968, 6.994
19.015, 6.927
19.062, 6.859
19.108, 6.793
19.154, 6.726
19.201, 6.659
19.246, 6.592
19.293, 6.592
19.34, 6.592
19.386, 6.592
19.432, 6.592
19.479, 6.525
19.525, 6.525
19.571, 6.525
19.617, 6.525
19.664, 6.526
19.71, 6.459
19.757, 6.392
19.803, 6.392
19.849, 6.325
19.896, 6.325
19.942, 6.191
19.988, 6.191
20.035, 6.124
20.081, 6.057
20.127, 6.057
20.174, 6.057
20.22, 6.057
20.266, 6.057
20.313, 6.058
20.359, 6.058
20.405, 6.058
20.452, 6.058
20.498, 6.058
20.544, 6.058
20.591, 6.058
20.637, 6.058
20.683, 6.059
20.73, 5.992
20.776, 5.992
20.822, 5.992
20.869, 5.992
20.915, 5.992
20.96, 5.992
21.008, 6.06
21.054, 6.06
21.1, 6.06
21.147, 6.06
21.193, 6.06
21.238, 6.06
